"subject","stimuli","item","list","speaker_group","response_identification","response_certainty","correct","listener_group","geq_ger_each","geq_viet_each","MISS_hybr_mean","MISS_alt_mean"
"13439595","42_G_Male_B.mp3",42,"list_7","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13439595","55_G_Fem_B.mp3",55,"list_7","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13439595","62_G_Male_A.mp3",62,"list_7","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13439595","8_G_Fem_D.mp3",8,"list_7","monocultural german","deutsch",4,1,"monocultural german",5,0,0,0
"13439595","3_VG_Fem_A.mp3",3,"list_7","bicultural viet-german","deutsch",5,0,"monocultural german",5,0,0,0
"13439595","40_G_Male_D.mp3",40,"list_7","monocultural german","deutsch",4,1,"monocultural german",5,0,0,0
"13439595","37_G_Fem_C.mp3",37,"list_7","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13439595","52_VG_Male_A.mp3",52,"list_7","bicultural viet-german","vietdeutsch",5,1,"monocultural german",5,0,0,0
"13439595","2_VG_Fem_B.mp3",2,"list_7","bicultural viet-german","vietdeutsch",3,1,"monocultural german",5,0,0,0
"13439595","33_VG_Male_A.mp3",33,"list_7","bicultural viet-german","deutsch",5,0,"monocultural german",5,0,0,0
"13439595","38_G_Fem_B.mp3",38,"list_7","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13439595","23_VG_Fem_D.mp3",23,"list_7","bicultural viet-german","deutsch",5,0,"monocultural german",5,0,0,0
"13439595","7_VG_Male_A.mp3",7,"list_7","bicultural viet-german","vietdeutsch",5,1,"monocultural german",5,0,0,0
"13439595","30_VG_Male_C.mp3",30,"list_7","bicultural viet-german","vietdeutsch",3,1,"monocultural german",5,0,0,0
"13439595","22_G_Male_A.mp3",22,"list_7","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13439595","35_G_Fem_D.mp3",35,"list_7","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13439595","59_G_Male_C.mp3",59,"list_7","monocultural german","deutsch",3,1,"monocultural german",5,0,0,0
"13439595","61_G_Male_B.mp3",61,"list_7","monocultural german","deutsch",4,1,"monocultural german",5,0,0,0
"13439595","41_G_Male_C.mp3",41,"list_7","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13439595","49_VG_Male_D.mp3",49,"list_7","bicultural viet-german","deutsch",5,0,"monocultural german",5,0,0,0
"13439595","11_G_Fem_B.mp3",11,"list_7","monocultural german","vietdeutsch",3,0,"monocultural german",5,0,0,0
"13439595","5_VG_Male_C.mp3",5,"list_7","bicultural viet-german","deutsch",5,0,"monocultural german",5,0,0,0
"13439595","29_VG_Male_D.mp3",29,"list_7","bicultural viet-german","deutsch",5,0,"monocultural german",5,0,0,0
"13439595","6_VG_Male_B.mp3",6,"list_7","bicultural viet-german","vietdeutsch",4,1,"monocultural german",5,0,0,0
"13439595","53_G_Fem_D.mp3",53,"list_7","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13439595","39_G_Fem_A.mp3",39,"list_7","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13439595","54_G_Fem_C.mp3",54,"list_7","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13439595","14_G_Fem_A.mp3",14,"list_7","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13439595","43_G_Male_A.mp3",43,"list_7","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
