order,item,label,subject,gender,age,list,score,evade,remnant,z_score
1,11128,eva_nonwh,2,male,18-25,2,3,eva,nonwh,-0.69224971
2,11107,eva_wh,2,male,18-25,2,3,eva,wh,-0.69224971
3,11139,eva_wh,2,male,18-25,2,3,eva,wh,-0.69224971
4,11129,iso_wh,2,male,18-25,2,3,iso,wh,-0.69224971
5,11134,iso_nonwh,2,male,18-25,2,3,iso,nonwh,-0.69224971
6,11113,iso_wh,2,male,18-25,2,3,iso,wh,-0.69224971
7,11145,iso_wh,2,male,18-25,2,4,iso,wh,-0.251751183
8,11144,eva_nonwh,2,male,18-25,2,3,eva,nonwh,-0.69224971
9,11102,iso_nonwh,2,male,18-25,2,4,iso,nonwh,-0.251751183
10,11112,eva_nonwh,2,male,18-25,2,3,eva,nonwh,-0.69224971
11,11118,iso_nonwh,2,male,18-25,2,6,iso,nonwh,0.629245873
12,11123,eva_wh,2,male,18-25,2,3,eva,wh,-0.69224971
13,11120,eva_nonwh,3,male,18-25,4,4,eva,nonwh,-0.251751183
14,11137,iso_wh,3,male,18-25,4,6,iso,wh,0.629245873
15,11121,iso_wh,3,male,18-25,4,3,iso,wh,-0.69224971
16,11142,iso_nonwh,3,male,18-25,4,3,iso,nonwh,-0.69224971
17,11110,iso_nonwh,3,male,18-25,4,3,iso,nonwh,-0.69224971
18,11126,iso_nonwh,3,male,18-25,4,2,iso,nonwh,-1.132748238
19,11147,eva_wh,3,male,18-25,4,7,eva,wh,1.0697444
20,11115,eva_wh,3,male,18-25,4,6,eva,wh,0.629245873
21,11105,iso_wh,3,male,18-25,4,4,iso,wh,-0.251751183
22,11104,eva_nonwh,3,male,18-25,4,1,eva,nonwh,-1.573246765
23,11136,eva_nonwh,3,male,18-25,4,5,eva,nonwh,0.188747345
24,11131,eva_wh,3,male,18-25,4,5,eva,wh,0.188747345
25,11128,eva_nonwh,4,female,18-25,2,7,eva,nonwh,1.0697444
26,11107,eva_wh,4,female,18-25,2,7,eva,wh,1.0697444
27,11139,eva_wh,4,female,18-25,2,7,eva,wh,1.0697444
28,11129,iso_wh,4,female,18-25,2,7,iso,wh,1.0697444
29,11134,iso_nonwh,4,female,18-25,2,7,iso,nonwh,1.0697444
30,11113,iso_wh,4,female,18-25,2,7,iso,wh,1.0697444
31,11145,iso_wh,4,female,18-25,2,7,iso,wh,1.0697444
32,11144,eva_nonwh,4,female,18-25,2,6,eva,nonwh,0.629245873
33,11102,iso_nonwh,4,female,18-25,2,7,iso,nonwh,1.0697444
34,11112,eva_nonwh,4,female,18-25,2,7,eva,nonwh,1.0697444
35,11118,iso_nonwh,4,female,18-25,2,7,iso,nonwh,1.0697444
36,11123,eva_wh,4,female,18-25,2,7,eva,wh,1.0697444
37,11120,eva_nonwh,5,female,18-25,4,2,eva,nonwh,-1.132748238
38,11137,iso_wh,5,female,18-25,4,6,iso,wh,0.629245873
39,11121,iso_wh,5,female,18-25,4,6,iso,wh,0.629245873
40,11142,iso_nonwh,5,female,18-25,4,7,iso,nonwh,1.0697444
41,11110,iso_nonwh,5,female,18-25,4,5,iso,nonwh,0.188747345
42,11126,iso_nonwh,5,female,18-25,4,5,iso,nonwh,0.188747345
43,11147,eva_wh,5,female,18-25,4,6,eva,wh,0.629245873
44,11115,eva_wh,5,female,18-25,4,6,eva,wh,0.629245873
45,11105,iso_wh,5,female,18-25,4,4,iso,wh,-0.251751183
46,11104,eva_nonwh,5,female,18-25,4,5,eva,nonwh,0.188747345
47,11136,eva_nonwh,5,female,18-25,4,4,eva,nonwh,-0.251751183
48,11131,eva_wh,5,female,18-25,4,6,eva,wh,0.629245873
49,11120,eva_nonwh,6,female,18-25,4,7,eva,nonwh,1.0697444
50,11137,iso_wh,6,female,18-25,4,6,iso,wh,0.629245873
51,11121,iso_wh,6,female,18-25,4,7,iso,wh,1.0697444
52,11142,iso_nonwh,6,female,18-25,4,6,iso,nonwh,0.629245873
53,11110,iso_nonwh,6,female,18-25,4,6,iso,nonwh,0.629245873
54,11126,iso_nonwh,6,female,18-25,4,5,iso,nonwh,0.188747345
55,11147,eva_wh,6,female,18-25,4,7,eva,wh,1.0697444
56,11115,eva_wh,6,female,18-25,4,7,eva,wh,1.0697444
57,11105,iso_wh,6,female,18-25,4,7,iso,wh,1.0697444
58,11104,eva_nonwh,6,female,18-25,4,6,eva,nonwh,0.629245873
59,11136,eva_nonwh,6,female,18-25,4,7,eva,nonwh,1.0697444
60,11131,eva_wh,6,female,18-25,4,7,eva,wh,1.0697444
61,11103,eva_wh,7,female,18-25,3,6,eva,wh,0.629245873
62,11146,iso_nonwh,7,female,18-25,3,4,iso,nonwh,-0.251751183
63,11109,iso_wh,7,female,18-25,3,5,iso,wh,0.188747345
64,11130,iso_nonwh,7,female,18-25,3,5,iso,nonwh,0.188747345
65,11108,eva_nonwh,7,female,18-25,3,5,eva,nonwh,0.188747345
66,11135,eva_wh,7,female,18-25,3,6,eva,wh,0.629245873
67,11124,eva_nonwh,7,female,18-25,3,5,eva,nonwh,0.188747345
68,11125,iso_wh,7,female,18-25,3,4,iso,wh,-0.251751183
69,11114,iso_nonwh,7,female,18-25,3,5,iso,nonwh,0.188747345
70,11140,eva_nonwh,7,female,18-25,3,5,eva,nonwh,0.188747345
71,11141,iso_wh,7,female,18-25,3,5,iso,wh,0.188747345
72,11119,eva_wh,7,female,18-25,3,5,eva,wh,0.188747345
73,11101,iso_wh,9,female,18-25,1,7,iso,wh,1.0697444
74,11106,iso_nonwh,9,female,18-25,1,1,iso,nonwh,-1.573246765
75,11111,eva_wh,9,female,18-25,1,7,eva,wh,1.0697444
76,11116,eva_nonwh,9,female,18-25,1,7,eva,nonwh,1.0697444
77,11117,iso_wh,9,female,18-25,1,1,iso,wh,-1.573246765
78,11122,iso_nonwh,9,female,18-25,1,7,iso,nonwh,1.0697444
79,11127,eva_wh,9,female,18-25,1,7,eva,wh,1.0697444
80,11132,eva_nonwh,9,female,18-25,1,4,eva,nonwh,-0.251751183
81,11133,iso_wh,9,female,18-25,1,1,iso,wh,-1.573246765
82,11138,iso_nonwh,9,female,18-25,1,1,iso,nonwh,-1.573246765
83,11143,eva_wh,9,female,18-25,1,7,eva,wh,1.0697444
84,11148,eva_nonwh,9,female,18-25,1,7,eva,nonwh,1.0697444
85,11103,eva_wh,10,male,18-25,3,6,eva,wh,0.629245873
86,11146,iso_nonwh,10,male,18-25,3,6,iso,nonwh,0.629245873
87,11109,iso_wh,10,male,18-25,3,2,iso,wh,-1.132748238
88,11130,iso_nonwh,10,male,18-25,3,3,iso,nonwh,-0.69224971
89,11108,eva_nonwh,10,male,18-25,3,5,eva,nonwh,0.188747345
90,11135,eva_wh,10,male,18-25,3,3,eva,wh,-0.69224971
91,11124,eva_nonwh,10,male,18-25,3,5,eva,nonwh,0.188747345
92,11125,iso_wh,10,male,18-25,3,3,iso,wh,-0.69224971
93,11114,iso_nonwh,10,male,18-25,3,4,iso,nonwh,-0.251751183
94,11140,eva_nonwh,10,male,18-25,3,5,eva,nonwh,0.188747345
95,11141,iso_wh,10,male,18-25,3,3,iso,wh,-0.69224971
96,11119,eva_wh,10,male,18-25,3,5,eva,wh,0.188747345
97,11101,iso_wh,12,female,18-25,1,2,iso,wh,-1.132748238
98,11106,iso_nonwh,12,female,18-25,1,3,iso,nonwh,-0.69224971
99,11111,eva_wh,12,female,18-25,1,6,eva,wh,0.629245873
100,11116,eva_nonwh,12,female,18-25,1,7,eva,nonwh,1.0697444
101,11117,iso_wh,12,female,18-25,1,3,iso,wh,-0.69224971
102,11122,iso_nonwh,12,female,18-25,1,7,iso,nonwh,1.0697444
103,11127,eva_wh,12,female,18-25,1,6,eva,wh,0.629245873
104,11132,eva_nonwh,12,female,18-25,1,7,eva,nonwh,1.0697444
105,11133,iso_wh,12,female,18-25,1,6,iso,wh,0.629245873
106,11138,iso_nonwh,12,female,18-25,1,7,iso,nonwh,1.0697444
107,11143,eva_wh,12,female,18-25,1,7,eva,wh,1.0697444
108,11148,eva_nonwh,12,female,18-25,1,7,eva,nonwh,1.0697444
109,11103,eva_wh,14,male,18-25,3,7,eva,wh,1.0697444
110,11146,iso_nonwh,14,male,18-25,3,7,iso,nonwh,1.0697444
111,11109,iso_wh,14,male,18-25,3,7,iso,wh,1.0697444
112,11130,iso_nonwh,14,male,18-25,3,7,iso,nonwh,1.0697444
113,11108,eva_nonwh,14,male,18-25,3,7,eva,nonwh,1.0697444
114,11135,eva_wh,14,male,18-25,3,6,eva,wh,0.629245873
115,11124,eva_nonwh,14,male,18-25,3,7,eva,nonwh,1.0697444
116,11125,iso_wh,14,male,18-25,3,6,iso,wh,0.629245873
117,11114,iso_nonwh,14,male,18-25,3,7,iso,nonwh,1.0697444
118,11140,eva_nonwh,14,male,18-25,3,7,eva,nonwh,1.0697444
119,11141,iso_wh,14,male,18-25,3,7,iso,wh,1.0697444
120,11119,eva_wh,14,male,18-25,3,7,eva,wh,1.0697444
121,11101,iso_wh,15,female,18-25,1,7,iso,wh,1.0697444
122,11106,iso_nonwh,15,female,18-25,1,7,iso,nonwh,1.0697444
123,11111,eva_wh,15,female,18-25,1,7,eva,wh,1.0697444
124,11116,eva_nonwh,15,female,18-25,1,7,eva,nonwh,1.0697444
125,11117,iso_wh,15,female,18-25,1,7,iso,wh,1.0697444
126,11122,iso_nonwh,15,female,18-25,1,7,iso,nonwh,1.0697444
127,11127,eva_wh,15,female,18-25,1,7,eva,wh,1.0697444
128,11132,eva_nonwh,15,female,18-25,1,7,eva,nonwh,1.0697444
129,11133,iso_wh,15,female,18-25,1,7,iso,wh,1.0697444
130,11138,iso_nonwh,15,female,18-25,1,7,iso,nonwh,1.0697444
131,11143,eva_wh,15,female,18-25,1,7,eva,wh,1.0697444
132,11148,eva_nonwh,15,female,18-25,1,7,eva,nonwh,1.0697444
133,11103,eva_wh,16,female,18-25,3,6,eva,wh,0.629245873
134,11146,iso_nonwh,16,female,18-25,3,4,iso,nonwh,-0.251751183
135,11109,iso_wh,16,female,18-25,3,5,iso,wh,0.188747345
136,11130,iso_nonwh,16,female,18-25,3,5,iso,nonwh,0.188747345
137,11108,eva_nonwh,16,female,18-25,3,6,eva,nonwh,0.629245873
138,11135,eva_wh,16,female,18-25,3,6,eva,wh,0.629245873
139,11124,eva_nonwh,16,female,18-25,3,7,eva,nonwh,1.0697444
140,11125,iso_wh,16,female,18-25,3,5,iso,wh,0.188747345
141,11114,iso_nonwh,16,female,18-25,3,6,iso,nonwh,0.629245873
142,11140,eva_nonwh,16,female,18-25,3,5,eva,nonwh,0.188747345
143,11141,iso_wh,16,female,18-25,3,3,iso,wh,-0.69224971
144,11119,eva_wh,16,female,18-25,3,6,eva,wh,0.629245873
145,11103,eva_wh,17,male,18-25,3,7,eva,wh,1.0697444
146,11146,iso_nonwh,17,male,18-25,3,6,iso,nonwh,0.629245873
147,11109,iso_wh,17,male,18-25,3,6,iso,wh,0.629245873
148,11130,iso_nonwh,17,male,18-25,3,6,iso,nonwh,0.629245873
149,11108,eva_nonwh,17,male,18-25,3,7,eva,nonwh,1.0697444
150,11135,eva_wh,17,male,18-25,3,7,eva,wh,1.0697444
151,11124,eva_nonwh,17,male,18-25,3,7,eva,nonwh,1.0697444
152,11125,iso_wh,17,male,18-25,3,6,iso,wh,0.629245873
153,11114,iso_nonwh,17,male,18-25,3,6,iso,nonwh,0.629245873
154,11140,eva_nonwh,17,male,18-25,3,7,eva,nonwh,1.0697444
155,11141,iso_wh,17,male,18-25,3,6,iso,wh,0.629245873
156,11119,eva_wh,17,male,18-25,3,7,eva,wh,1.0697444
157,11120,eva_nonwh,18,female,18-25,4,1,eva,nonwh,-1.573246765
158,11137,iso_wh,18,female,18-25,4,1,iso,wh,-1.573246765
159,11121,iso_wh,18,female,18-25,4,1,iso,wh,-1.573246765
160,11142,iso_nonwh,18,female,18-25,4,2,iso,nonwh,-1.132748238
161,11110,iso_nonwh,18,female,18-25,4,1,iso,nonwh,-1.573246765
162,11126,iso_nonwh,18,female,18-25,4,2,iso,nonwh,-1.132748238
163,11147,eva_wh,18,female,18-25,4,7,eva,wh,1.0697444
164,11115,eva_wh,18,female,18-25,4,6,eva,wh,0.629245873
165,11105,iso_wh,18,female,18-25,4,1,iso,wh,-1.573246765
166,11104,eva_nonwh,18,female,18-25,4,7,eva,nonwh,1.0697444
167,11136,eva_nonwh,18,female,18-25,4,5,eva,nonwh,0.188747345
168,11131,eva_wh,18,female,18-25,4,2,eva,wh,-1.132748238
169,11128,eva_nonwh,19,female,18-25,2,7,eva,nonwh,1.0697444
170,11107,eva_wh,19,female,18-25,2,7,eva,wh,1.0697444
171,11139,eva_wh,19,female,18-25,2,7,eva,wh,1.0697444
172,11129,iso_wh,19,female,18-25,2,2,iso,wh,-1.132748238
173,11134,iso_nonwh,19,female,18-25,2,6,iso,nonwh,0.629245873
174,11113,iso_wh,19,female,18-25,2,1,iso,wh,-1.573246765
175,11145,iso_wh,19,female,18-25,2,2,iso,wh,-1.132748238
176,11144,eva_nonwh,19,female,18-25,2,6,eva,nonwh,0.629245873
177,11102,iso_nonwh,19,female,18-25,2,1,iso,nonwh,-1.573246765
178,11112,eva_nonwh,19,female,18-25,2,6,eva,nonwh,0.629245873
179,11118,iso_nonwh,19,female,18-25,2,2,iso,nonwh,-1.132748238
180,11123,eva_wh,19,female,18-25,2,7,eva,wh,1.0697444
181,11101,iso_wh,20,male,18-25,1,2,iso,wh,-1.132748238
182,11106,iso_nonwh,20,male,18-25,1,1,iso,nonwh,-1.573246765
183,11111,eva_wh,20,male,18-25,1,5,eva,wh,0.188747345
184,11116,eva_nonwh,20,male,18-25,1,2,eva,nonwh,-1.132748238
185,11117,iso_wh,20,male,18-25,1,1,iso,wh,-1.573246765
186,11122,iso_nonwh,20,male,18-25,1,6,iso,nonwh,0.629245873
187,11127,eva_wh,20,male,18-25,1,4,eva,wh,-0.251751183
188,11132,eva_nonwh,20,male,18-25,1,6,eva,nonwh,0.629245873
189,11133,iso_wh,20,male,18-25,1,3,iso,wh,-0.69224971
190,11138,iso_nonwh,20,male,18-25,1,1,iso,nonwh,-1.573246765
191,11143,eva_wh,20,male,18-25,1,6,eva,wh,0.629245873
192,11148,eva_nonwh,20,male,18-25,1,6,eva,nonwh,0.629245873
193,11101,iso_wh,21,female,18-25,1,1,iso,wh,-1.573246765
194,11106,iso_nonwh,21,female,18-25,1,2,iso,nonwh,-1.132748238
195,11111,eva_wh,21,female,18-25,1,7,eva,wh,1.0697444
196,11116,eva_nonwh,21,female,18-25,1,6,eva,nonwh,0.629245873
197,11117,iso_wh,21,female,18-25,1,2,iso,wh,-1.132748238
198,11122,iso_nonwh,21,female,18-25,1,5,iso,nonwh,0.188747345
199,11127,eva_wh,21,female,18-25,1,7,eva,wh,1.0697444
200,11132,eva_nonwh,21,female,18-25,1,5,eva,nonwh,0.188747345
201,11133,iso_wh,21,female,18-25,1,5,iso,wh,0.188747345
202,11138,iso_nonwh,21,female,18-25,1,5,iso,nonwh,0.188747345
203,11143,eva_wh,21,female,18-25,1,7,eva,wh,1.0697444
204,11148,eva_nonwh,21,female,18-25,1,5,eva,nonwh,0.188747345
205,11120,eva_nonwh,22,female,18-25,4,4,eva,nonwh,-0.251751183
206,11137,iso_wh,22,female,18-25,4,7,iso,wh,1.0697444
207,11121,iso_wh,22,female,18-25,4,6,iso,wh,0.629245873
208,11142,iso_nonwh,22,female,18-25,4,6,iso,nonwh,0.629245873
209,11110,iso_nonwh,22,female,18-25,4,7,iso,nonwh,1.0697444
210,11126,iso_nonwh,22,female,18-25,4,6,iso,nonwh,0.629245873
211,11147,eva_wh,22,female,18-25,4,7,eva,wh,1.0697444
212,11115,eva_wh,22,female,18-25,4,6,eva,wh,0.629245873
213,11105,iso_wh,22,female,18-25,4,7,iso,wh,1.0697444
214,11104,eva_nonwh,22,female,18-25,4,7,eva,nonwh,1.0697444
215,11136,eva_nonwh,22,female,18-25,4,3,eva,nonwh,-0.69224971
216,11131,eva_wh,22,female,18-25,4,5,eva,wh,0.188747345
217,11103,eva_wh,23,male,18-25,3,6,eva,wh,0.629245873
218,11146,iso_nonwh,23,male,18-25,3,6,iso,nonwh,0.629245873
219,11109,iso_wh,23,male,18-25,3,2,iso,wh,-1.132748238
220,11130,iso_nonwh,23,male,18-25,3,4,iso,nonwh,-0.251751183
221,11108,eva_nonwh,23,male,18-25,3,7,eva,nonwh,1.0697444
222,11135,eva_wh,23,male,18-25,3,7,eva,wh,1.0697444
223,11124,eva_nonwh,23,male,18-25,3,2,eva,nonwh,-1.132748238
224,11125,iso_wh,23,male,18-25,3,1,iso,wh,-1.573246765
225,11114,iso_nonwh,23,male,18-25,3,7,iso,nonwh,1.0697444
226,11140,eva_nonwh,23,male,18-25,3,1,eva,nonwh,-1.573246765
227,11141,iso_wh,23,male,18-25,3,2,iso,wh,-1.132748238
228,11119,eva_wh,23,male,18-25,3,6,eva,wh,0.629245873
229,11128,eva_nonwh,24,female,18-25,2,6,eva,nonwh,0.629245873
230,11107,eva_wh,24,female,18-25,2,7,eva,wh,1.0697444
231,11139,eva_wh,24,female,18-25,2,7,eva,wh,1.0697444
232,11129,iso_wh,24,female,18-25,2,5,iso,wh,0.188747345
233,11134,iso_nonwh,24,female,18-25,2,7,iso,nonwh,1.0697444
234,11113,iso_wh,24,female,18-25,2,6,iso,wh,0.629245873
235,11145,iso_wh,24,female,18-25,2,7,iso,wh,1.0697444
236,11144,eva_nonwh,24,female,18-25,2,7,eva,nonwh,1.0697444
237,11102,iso_nonwh,24,female,18-25,2,7,iso,nonwh,1.0697444
238,11112,eva_nonwh,24,female,18-25,2,7,eva,nonwh,1.0697444
239,11118,iso_nonwh,24,female,18-25,2,7,iso,nonwh,1.0697444
240,11123,eva_wh,24,female,18-25,2,7,eva,wh,1.0697444
241,11128,eva_nonwh,26,female,18-25,2,6,eva,nonwh,0.629245873
242,11107,eva_wh,26,female,18-25,2,7,eva,wh,1.0697444
243,11139,eva_wh,26,female,18-25,2,7,eva,wh,1.0697444
244,11129,iso_wh,26,female,18-25,2,5,iso,wh,0.188747345
245,11134,iso_nonwh,26,female,18-25,2,7,iso,nonwh,1.0697444
246,11113,iso_wh,26,female,18-25,2,6,iso,wh,0.629245873
247,11145,iso_wh,26,female,18-25,2,7,iso,wh,1.0697444
248,11144,eva_nonwh,26,female,18-25,2,3,eva,nonwh,-0.69224971
249,11102,iso_nonwh,26,female,18-25,2,7,iso,nonwh,1.0697444
250,11112,eva_nonwh,26,female,18-25,2,5,eva,nonwh,0.188747345
251,11118,iso_nonwh,26,female,18-25,2,7,iso,nonwh,1.0697444
252,11123,eva_wh,26,female,18-25,2,7,eva,wh,1.0697444
253,11103,eva_wh,28,male,18-25,3,7,eva,wh,1.0697444
254,11146,iso_nonwh,28,male,18-25,3,7,iso,nonwh,1.0697444
255,11109,iso_wh,28,male,18-25,3,6,iso,wh,0.629245873
256,11130,iso_nonwh,28,male,18-25,3,6,iso,nonwh,0.629245873
257,11108,eva_nonwh,28,male,18-25,3,6,eva,nonwh,0.629245873
258,11135,eva_wh,28,male,18-25,3,5,eva,wh,0.188747345
259,11124,eva_nonwh,28,male,18-25,3,5,eva,nonwh,0.188747345
260,11125,iso_wh,28,male,18-25,3,5,iso,wh,0.188747345
261,11114,iso_nonwh,28,male,18-25,3,6,iso,nonwh,0.629245873
262,11140,eva_nonwh,28,male,18-25,3,6,eva,nonwh,0.629245873
263,11141,iso_wh,28,male,18-25,3,5,iso,wh,0.188747345
264,11119,eva_wh,28,male,18-25,3,6,eva,wh,0.629245873
265,11103,eva_wh,29,male,18-25,3,7,eva,wh,1.0697444
266,11146,iso_nonwh,29,male,18-25,3,6,iso,nonwh,0.629245873
267,11109,iso_wh,29,male,18-25,3,3,iso,wh,-0.69224971
268,11130,iso_nonwh,29,male,18-25,3,7,iso,nonwh,1.0697444
269,11108,eva_nonwh,29,male,18-25,3,7,eva,nonwh,1.0697444
270,11135,eva_wh,29,male,18-25,3,7,eva,wh,1.0697444
271,11124,eva_nonwh,29,male,18-25,3,7,eva,nonwh,1.0697444
272,11125,iso_wh,29,male,18-25,3,3,iso,wh,-0.69224971
273,11114,iso_nonwh,29,male,18-25,3,7,iso,nonwh,1.0697444
274,11140,eva_nonwh,29,male,18-25,3,7,eva,nonwh,1.0697444
275,11141,iso_wh,29,male,18-25,3,3,iso,wh,-0.69224971
276,11119,eva_wh,29,male,18-25,3,5,eva,wh,0.188747345
277,11128,eva_nonwh,30,female,18-25,2,5,eva,nonwh,0.188747345
278,11107,eva_wh,30,female,18-25,2,7,eva,wh,1.0697444
279,11139,eva_wh,30,female,18-25,2,7,eva,wh,1.0697444
280,11129,iso_wh,30,female,18-25,2,4,iso,wh,-0.251751183
281,11134,iso_nonwh,30,female,18-25,2,3,iso,nonwh,-0.69224971
282,11113,iso_wh,30,female,18-25,2,7,iso,wh,1.0697444
283,11145,iso_wh,30,female,18-25,2,7,iso,wh,1.0697444
284,11144,eva_nonwh,30,female,18-25,2,5,eva,nonwh,0.188747345
285,11102,iso_nonwh,30,female,18-25,2,6,iso,nonwh,0.629245873
286,11112,eva_nonwh,30,female,18-25,2,2,eva,nonwh,-1.132748238
287,11118,iso_nonwh,30,female,18-25,2,5,iso,nonwh,0.188747345
288,11123,eva_wh,30,female,18-25,2,7,eva,wh,1.0697444
289,11128,eva_nonwh,31,male,18-25,2,4,eva,nonwh,-0.251751183
290,11107,eva_wh,31,male,18-25,2,7,eva,wh,1.0697444
291,11139,eva_wh,31,male,18-25,2,7,eva,wh,1.0697444
292,11129,iso_wh,31,male,18-25,2,2,iso,wh,-1.132748238
293,11134,iso_nonwh,31,male,18-25,2,5,iso,nonwh,0.188747345
294,11113,iso_wh,31,male,18-25,2,3,iso,wh,-0.69224971
295,11145,iso_wh,31,male,18-25,2,2,iso,wh,-1.132748238
296,11144,eva_nonwh,31,male,18-25,2,7,eva,nonwh,1.0697444
297,11102,iso_nonwh,31,male,18-25,2,7,iso,nonwh,1.0697444
298,11112,eva_nonwh,31,male,18-25,2,7,eva,nonwh,1.0697444
299,11118,iso_nonwh,31,male,18-25,2,6,iso,nonwh,0.629245873
300,11123,eva_wh,31,male,18-25,2,7,eva,wh,1.0697444
301,11120,eva_nonwh,32,female,18-25,4,4,eva,nonwh,-0.251751183
302,11137,iso_wh,32,female,18-25,4,2,iso,wh,-1.132748238
303,11121,iso_wh,32,female,18-25,4,6,iso,wh,0.629245873
304,11142,iso_nonwh,32,female,18-25,4,1,iso,nonwh,-1.573246765
305,11110,iso_nonwh,32,female,18-25,4,3,iso,nonwh,-0.69224971
306,11126,iso_nonwh,32,female,18-25,4,3,iso,nonwh,-0.69224971
307,11147,eva_wh,32,female,18-25,4,7,eva,wh,1.0697444
308,11115,eva_wh,32,female,18-25,4,6,eva,wh,0.629245873
309,11105,iso_wh,32,female,18-25,4,5,iso,wh,0.188747345
310,11104,eva_nonwh,32,female,18-25,4,7,eva,nonwh,1.0697444
311,11136,eva_nonwh,32,female,18-25,4,6,eva,nonwh,0.629245873
312,11131,eva_wh,32,female,18-25,4,7,eva,wh,1.0697444
313,11128,eva_nonwh,33,female,18-25,2,4,eva,nonwh,-0.251751183
314,11107,eva_wh,33,female,18-25,2,6,eva,wh,0.629245873
315,11139,eva_wh,33,female,18-25,2,6,eva,wh,0.629245873
316,11129,iso_wh,33,female,18-25,2,2,iso,wh,-1.132748238
317,11134,iso_nonwh,33,female,18-25,2,3,iso,nonwh,-0.69224971
318,11113,iso_wh,33,female,18-25,2,4,iso,wh,-0.251751183
319,11145,iso_wh,33,female,18-25,2,3,iso,wh,-0.69224971
320,11144,eva_nonwh,33,female,18-25,2,6,eva,nonwh,0.629245873
321,11102,iso_nonwh,33,female,18-25,2,4,iso,nonwh,-0.251751183
322,11112,eva_nonwh,33,female,18-25,2,4,eva,nonwh,-0.251751183
323,11118,iso_nonwh,33,female,18-25,2,5,iso,nonwh,0.188747345
324,11123,eva_wh,33,female,18-25,2,5,eva,wh,0.188747345
325,11120,eva_nonwh,34,female,18-25,4,3,eva,nonwh,-0.69224971
326,11137,iso_wh,34,female,18-25,4,6,iso,wh,0.629245873
