"","subject_number","condition","phase","trialnumber","sound","dur_in_s","pert_direction"
"509","08","Coda","B",6,"u",0.14296,"stretched"
"510","08","Coda","B",6,"s",0.208146,"compressed"
"511","08","Coda","B",7,"u",0.137445,"stretched"
"512","08","Coda","B",7,"s",0.213624,"compressed"
"513","08","Coda","B",8,"u",0.145621,"stretched"
"514","08","Coda","B",8,"s",0.24733,"compressed"
"515","08","Coda","B",9,"u",0.134962,"stretched"
"516","08","Coda","B",9,"s",0.221666,"compressed"
"517","08","Coda","B",10,"u",0.141787,"stretched"
"518","08","Coda","B",10,"s",0.214246,"compressed"
"519","08","Coda","B",11,"u",0.13972,"stretched"
"520","08","Coda","B",11,"s",0.173571,"compressed"
"521","08","Coda","B",12,"u",0.140773,"stretched"
"522","08","Coda","B",12,"s",0.198402,"compressed"
"523","08","Coda","B",13,"u",0.127543,"stretched"
"524","08","Coda","B",13,"s",0.192236,"compressed"
"525","08","Coda","B",14,"u",0.132958,"stretched"
"526","08","Coda","B",14,"s",0.206678,"compressed"
"527","08","Coda","B",15,"u",0.140324,"stretched"
"528","08","Coda","B",15,"s",0.201876,"compressed"
"529","08","Coda","B",16,"u",0.136991,"stretched"
"530","08","Coda","B",16,"s",0.170805,"compressed"
"531","08","Coda","B",17,"u",0.146771,"stretched"
"532","08","Coda","B",17,"s",0.212634,"compressed"
"533","08","Coda","B",18,"u",0.138471,"stretched"
"534","08","Coda","B",18,"s",0.208024,"compressed"
"535","08","Coda","B",19,"u",0.11693,"stretched"
"536","08","Coda","B",19,"s",0.213087,"compressed"
"537","08","Coda","B",20,"u",0.134597,"stretched"
"538","08","Coda","B",20,"s",0.212786,"compressed"
"539","08","Coda","B",21,"u",0.129618,"stretched"
"540","08","Coda","B",21,"s",0.21273,"compressed"
"541","08","Coda","B",22,"u",0.136099,"stretched"
"542","08","Coda","B",22,"s",0.202256,"compressed"
"543","08","Coda","B",23,"u",0.146382,"stretched"
"544","08","Coda","B",23,"s",0.191023,"compressed"
"545","08","Coda","B",24,"u",0.142163,"stretched"
"546","08","Coda","B",24,"s",0.1942,"compressed"
"547","08","Coda","B",25,"u",0.137565,"stretched"
"548","08","Coda","B",25,"s",0.191011,"compressed"
"549","08","Coda","R",26,"u",0.132556,"stretched"
"550","08","Coda","R",26,"s",0.190265,"compressed"
"551","08","Coda","R",27,"u",0.142176,"stretched"
"552","08","Coda","R",27,"s",0.183862,"compressed"
"553","08","Coda","R",28,"u",0.147284,"stretched"
"554","08","Coda","R",28,"s",0.165701,"compressed"
"555","08","Coda","R",29,"u",0.138813,"stretched"
"556","08","Coda","R",29,"s",0.214362,"compressed"
"557","08","Coda","R",30,"u",0.131685,"stretched"
"558","08","Coda","R",30,"s",0.203255,"compressed"
"559","08","Coda","R",31,"u",0.139904,"stretched"
"560","08","Coda","R",31,"s",0.190162,"compressed"
"561","08","Coda","R",32,"u",0.140446,"stretched"
"562","08","Coda","R",32,"s",0.212363,"compressed"
"563","08","Coda","R",33,"u",0.145519,"stretched"
"564","08","Coda","R",33,"s",0.204213,"compressed"
"565","08","Coda","R",34,"u",0.155365,"stretched"
"566","08","Coda","R",34,"s",0.229493,"compressed"
"567","08","Coda","R",35,"u",0.145514,"stretched"
"568","08","Coda","R",35,"s",0.190646,"compressed"
"569","08","Coda","R",36,"u",0.138669,"stretched"
"570","08","Coda","R",36,"s",0.191332,"compressed"
"571","08","Coda","R",37,"u",0.154588,"stretched"
"572","08","Coda","R",37,"s",0.192795,"compressed"
"573","08","Coda","R",38,"u",0.13977,"stretched"
"574","08","Coda","R",38,"s",0.220923,"compressed"
"575","08","Coda","R",39,"u",0.132625,"stretched"
"576","08","Coda","R",39,"s",0.185857,"compressed"
"577","08","Coda","R",40,"u",0.1422,"stretched"
"578","08","Coda","R",40,"s",0.207922,"compressed"
"579","08","Coda","R",41,"u",0.149925,"stretched"
"580","08","Coda","R",41,"s",0.201602,"compressed"
"581","08","Coda","R",42,"u",0.159815,"stretched"
"582","08","Coda","R",42,"s",0.1991,"compressed"
"583","08","Coda","R",43,"u",0.150149,"stretched"
"584","08","Coda","R",43,"s",0.218839,"compressed"
"585","08","Coda","R",44,"u",0.160243,"stretched"
"586","08","Coda","R",44,"s",0.200909,"compressed"
"587","08","Coda","R",45,"u",0.146011,"stretched"
"588","08","Coda","R",45,"s",0.209149,"compressed"
"589","08","Coda","H",46,"u",0.159684,"stretched"
"590","08","Coda","H",46,"s",0.178146,"compressed"
"591","08","Coda","H",47,"u",0.159624,"stretched"
"592","08","Coda","H",47,"s",0.223161,"compressed"
"593","08","Coda","H",48,"u",0.157065,"stretched"
"594","08","Coda","H",48,"s",0.167357,"compressed"
"595","08","Coda","H",49,"u",0.176928,"stretched"
"596","08","Coda","H",49,"s",0.177142,"compressed"
"597","08","Coda","H",50,"u",0.152919,"stretched"
"598","08","Coda","H",50,"s",0.175688,"compressed"
"599","08","Coda","H",51,"u",0.153791,"stretched"
"600","08","Coda","H",51,"s",0.179751,"compressed"
"601","08","Coda","H",52,"u",0.154071,"stretched"
"602","08","Coda","H",52,"s",0.222534,"compressed"
"603","08","Coda","H",53,"u",0.143798,"stretched"
"604","08","Coda","H",53,"s",0.190897,"compressed"
"605","08","Coda","H",54,"u",0.157443,"stretched"
"606","08","Coda","H",54,"s",0.16821,"compressed"
"607","08","Coda","H",55,"u",0.156707,"stretched"
"608","08","Coda","H",55,"s",0.198693,"compressed"
"609","08","Coda","H",56,"u",0.155135,"stretched"
"610","08","Coda","H",56,"s",0.194334,"compressed"
"611","08","Coda","H",57,"u",0.158684,"stretched"
"612","08","Coda","H",57,"s",0.164586,"compressed"
"613","08","Coda","H",58,"u",0.161333,"stretched"
"614","08","Coda","H",58,"s",0.201507,"compressed"
"615","08","Coda","H",59,"u",0.14529,"stretched"
"616","08","Coda","H",59,"s",0.195291,"compressed"
"617","08","Coda","H",60,"u",0.144431,"stretched"
"618","08","Coda","H",60,"s",0.184972,"compressed"
"619","08","Coda","H",61,"u",0.152854,"stretched"
"620","08","Coda","H",61,"s",0.19558,"compressed"
"621","08","Coda","H",62,"u",0.13662,"stretched"
"622","08","Coda","H",62,"s",0.190199,"compressed"
"623","08","Coda","H",63,"u",0.162836,"stretched"
"624","08","Coda","H",63,"s",0.192748,"compressed"
"625","08","Coda","H",64,"u",0.157013,"stretched"
"626","08","Coda","H",64,"s",0.18033,"compressed"
"627","08","Coda","H",65,"u",0.153953,"stretched"
"628","08","Coda","H",65,"s",0.189664,"compressed"
"629","08","Coda","H",66,"u",0.161579,"stretched"
"630","08","Coda","H",66,"s",0.188655,"compressed"
"631","08","Coda","H",67,"u",0.147491,"stretched"
"632","08","Coda","H",67,"s",0.139814,"compressed"
"633","08","Coda","H",68,"u",0.150817,"stretched"
"634","08","Coda","H",68,"s",0.138517,"compressed"
"635","08","Coda","H",69,"u",0.145313,"stretched"
"636","08","Coda","H",69,"s",0.135996,"compressed"
"637","08","Coda","H",70,"u",0.148907,"stretched"
"638","08","Coda","H",70,"s",0.166335,"compressed"
"639","08","Coda","H",71,"u",0.144643,"stretched"
"640","08","Coda","H",71,"s",0.158466,"compressed"
"641","08","Coda","H",72,"u",0.149909,"stretched"
"642","08","Coda","H",72,"s",0.149163,"compressed"
"643","08","Coda","H",73,"u",0.14837,"stretched"
"644","08","Coda","H",73,"s",0.152079,"compressed"
"645","08","Coda","H",74,"u",0.155102,"stretched"
"646","08","Coda","H",74,"s",0.148084,"compressed"
"647","08","Coda","H",75,"u",0.149068,"stretched"
"648","08","Coda","H",75,"s",0.139976,"compressed"
"649","08","Coda","A",76,"u",0.13578,"stretched"
"650","08","Coda","A",76,"s",0.137975,"compressed"
"651","08","Coda","A",77,"u",0.12736,"stretched"
"652","08","Coda","A",77,"s",0.143898,"compressed"
"653","08","Coda","A",78,"u",0.149362,"stretched"
"654","08","Coda","A",78,"s",0.16702,"compressed"
"655","08","Coda","A",79,"u",0.137255,"stretched"
"656","08","Coda","A",79,"s",0.152248,"compressed"
"657","08","Coda","A",80,"u",0.122758,"stretched"
"658","08","Coda","A",80,"s",0.142675,"compressed"
"659","08","Coda","A",81,"u",0.138826,"stretched"
"660","08","Coda","A",81,"s",0.166294,"compressed"
"661","08","Coda","A",82,"u",0.133136,"stretched"
"662","08","Coda","A",82,"s",0.144301,"compressed"
"663","08","Coda","A",83,"u",0.136669,"stretched"
"664","08","Coda","A",83,"s",0.16386,"compressed"
"665","08","Coda","A",84,"u",0.130552,"stretched"
"666","08","Coda","A",84,"s",0.159017,"compressed"
"667","08","Coda","A",85,"u",0.125591,"stretched"
"668","08","Coda","A",85,"s",0.182412,"compressed"
"669","08","Coda","A",86,"u",0.137348,"stretched"
"670","08","Coda","A",86,"s",0.171523,"compressed"
"671","08","Coda","A",87,"u",0.138759,"stretched"
"672","08","Coda","A",87,"s",0.162458,"compressed"
"673","08","Coda","A",88,"u",0.127729,"stretched"
"674","08","Coda","A",88,"s",0.170351,"compressed"
"675","08","Coda","A",89,"u",0.129735,"stretched"
"676","08","Coda","A",89,"s",0.156892,"compressed"
"677","08","Coda","A",90,"u",0.125903,"stretched"
"678","08","Coda","A",90,"s",0.173218,"compressed"
"679","08","Coda","A",91,"u",0.13009,"stretched"
"680","08","Coda","A",91,"s",0.186936,"compressed"
"681","08","Coda","A",92,"u",0.129607,"stretched"
"682","08","Coda","A",92,"s",0.181358,"compressed"
"683","08","Coda","A",93,"u",0.131495,"stretched"
"684","08","Coda","A",93,"s",0.191463,"compressed"
"685","08","Coda","A",94,"u",0.128091,"stretched"
"686","08","Coda","A",94,"s",0.15944,"compressed"
"687","08","Coda","A",95,"u",0.123,"stretched"
"688","08","Coda","A",95,"s",0.142806,"compressed"
"689","09","Coda","B",6,"u",0.114148,"stretched"
"690","09","Coda","B",6,"s",0.214192,"compressed"
"691","09","Coda","B",7,"u",0.109028,"stretched"
"692","09","Coda","B",7,"s",0.193598,"compressed"
"693","09","Coda","B",8,"u",0.114831,"stretched"
"694","09","Coda","B",8,"s",0.203956,"compressed"
"695","09","Coda","B",9,"u",0.105459,"stretched"
"696","09","Coda","B",9,"s",0.20344,"compressed"
"697","09","Coda","B",10,"u",0.124376,"stretched"
"698","09","Coda","B",10,"s",0.199597,"compressed"
"699","09","Coda","B",11,"u",0.111483,"stretched"
"700","09","Coda","B",11,"s",0.185246,"compressed"
"701","09","Coda","B",12,"u",0.0998140000000001,"stretched"
"702","09","Coda","B",12,"s",0.182402,"compressed"
"703","09","Coda","B",13,"u",0.123374,"stretched"
"704","09","Coda","B",13,"s",0.156543,"compressed"
"705","09","Coda","B",14,"u",0.108704,"stretched"
"706","09","Coda","B",14,"s",0.186496,"compressed"
"707","09","Coda","B",15,"u",0.115954,"stretched"
"708","09","Coda","B",15,"s",0.178794,"compressed"
"709","09","Coda","B",16,"u",0.130623,"stretched"
"710","09","Coda","B",16,"s",0.17221,"compressed"
"711","09","Coda","B",17,"u",0.118394,"stretched"
"712","09","Coda","B",17,"s",0.174328,"compressed"
"713","09","Coda","B",18,"u",0.119187,"stretched"
"714","09","Coda","B",18,"s",0.186011,"compressed"
"715","09","Coda","B",19,"u",0.124923,"stretched"
"716","09","Coda","B",19,"s",0.1872,"compressed"
"717","09","Coda","B",20,"u",0.117996,"stretched"
"718","09","Coda","B",20,"s",0.174327,"compressed"
"719","09","Coda","B",21,"u",0.118063,"stretched"
"720","09","Coda","B",21,"s",0.185241,"compressed"
"721","09","Coda","B",22,"u",0.110276,"stretched"
"722","09","Coda","B",22,"s",0.191095,"compressed"
"723","09","Coda","B",23,"u",0.111555,"stretched"
"724","09","Coda","B",23,"s",0.212327,"compressed"
"725","09","Coda","B",24,"u",0.121681,"stretched"
"726","09","Coda","B",24,"s",0.157223,"compressed"
"727","09","Coda","B",25,"u",0.131579,"stretched"
"728","09","Coda","B",25,"s",0.157858,"compressed"
"729","09","Coda","R",26,"u",0.0961100000000001,"stretched"
"730","09","Coda","R",26,"s",0.168208,"compressed"
"731","09","Coda","R",27,"u",0.111526,"stretched"
"732","09","Coda","R",27,"s",0.183603,"compressed"
"733","09","Coda","R",28,"u",0.1235,"stretched"
"734","09","Coda","R",28,"s",0.206436,"compressed"
"735","09","Coda","R",29,"u",0.107756,"stretched"
"736","09","Coda","R",29,"s",0.194096,"compressed"
"737","09","Coda","R",30,"u",0.123703,"stretched"
"738","09","Coda","R",30,"s",0.191863,"compressed"
"739","09","Coda","R",31,"u",0.106677,"stretched"
"740","09","Coda","R",31,"s",0.20539,"compressed"
"741","09","Coda","R",32,"u",0.116372,"stretched"
"742","09","Coda","R",32,"s",0.203838,"compressed"
"743","09","Coda","R",33,"u",0.10809,"stretched"
"744","09","Coda","R",33,"s",0.211648,"compressed"
"745","09","Coda","R",34,"u",0.111796,"stretched"
"746","09","Coda","R",34,"s",0.192499,"compressed"
"747","09","Coda","R",35,"u",0.121681,"stretched"
"748","09","Coda","R",35,"s",0.192336,"compressed"
"749","09","Coda","R",36,"u",0.113564,"stretched"
"750","09","Coda","R",36,"s",0.205076,"compressed"
"751","09","Coda","R",37,"u",0.102293,"stretched"
"752","09","Coda","R",37,"s",0.20032,"compressed"
"753","09","Coda","R",38,"u",0.10649,"stretched"
"754","09","Coda","R",38,"s",0.187119,"compressed"
"755","09","Coda","R",39,"u",0.112499,"stretched"
"756","09","Coda","R",39,"s",0.200912,"compressed"
"757","09","Coda","R",40,"u",0.0959369999999999,"stretched"
"758","09","Coda","R",40,"s",0.194336,"compressed"
"759","09","Coda","R",41,"u",0.13167,"stretched"
"760","09","Coda","R",41,"s",0.195177,"compressed"
"761","09","Coda","R",42,"u",0.124784,"stretched"
"762","09","Coda","R",42,"s",0.22835,"compressed"
"763","09","Coda","R",43,"u",0.108233,"stretched"
"764","09","Coda","R",43,"s",0.242601,"compressed"
"765","09","Coda","R",44,"u",0.12187,"stretched"
"766","09","Coda","R",44,"s",0.219967,"compressed"
"767","09","Coda","R",45,"u",0.117829,"stretched"
"768","09","Coda","R",45,"s",0.306605,"compressed"
"769","09","Coda","H",46,"u",0.119218,"stretched"
"770","09","Coda","H",46,"s",0.312785,"compressed"
"771","09","Coda","H",47,"u",0.155895,"stretched"
"772","09","Coda","H",47,"s",0.342486,"compressed"
"773","09","Coda","H",48,"u",0.132591,"stretched"
"774","09","Coda","H",48,"s",0.220446,"compressed"
"775","09","Coda","H",49,"u",0.111315,"stretched"
"776","09","Coda","H",49,"s",0.223885,"compressed"
"777","09","Coda","H",50,"u",0.136055,"stretched"
"778","09","Coda","H",50,"s",0.266097,"compressed"
"779","09","Coda","H",51,"u",0.102788,"stretched"
"780","09","Coda","H",51,"s",0.248973,"compressed"
"781","09","Coda","H",52,"u",0.109254,"stretched"
"782","09","Coda","H",52,"s",0.26184,"compressed"
"783","09","Coda","H",53,"u",0.119478,"stretched"
"784","09","Coda","H",53,"s",0.249417,"compressed"
"785","09","Coda","H",54,"u",0.122377,"stretched"
"786","09","Coda","H",54,"s",0.231363,"compressed"
"787","09","Coda","H",55,"u",0.102107,"stretched"
"788","09","Coda","H",55,"s",0.281482,"compressed"
"789","09","Coda","H",56,"u",0.133543,"stretched"
"790","09","Coda","H",56,"s",0.222103,"compressed"
"791","09","Coda","H",57,"u",0.132354,"stretched"
"792","09","Coda","H",57,"s",0.268099,"compressed"
"793","09","Coda","H",58,"u",0.124808,"stretched"
"794","09","Coda","H",58,"s",0.261253,"compressed"
"795","09","Coda","H",59,"u",0.110991,"stretched"
"796","09","Coda","H",59,"s",0.249063,"compressed"
"797","09","Coda","H",60,"u",0.130396,"stretched"
"798","09","Coda","H",60,"s",0.247008,"compressed"
"799","09","Coda","H",61,"u",0.160975,"stretched"
"800","09","Coda","H",61,"s",0.220788,"compressed"
"801","09","Coda","H",62,"u",0.0983990000000001,"stretched"
"802","09","Coda","H",62,"s",0.307245,"compressed"
"803","09","Coda","H",63,"u",0.149535,"stretched"
"804","09","Coda","H",63,"s",0.225934,"compressed"
"805","09","Coda","H",64,"u",0.134185,"stretched"
"806","09","Coda","H",64,"s",0.230421,"compressed"
"807","09","Coda","H",65,"u",0.167651,"stretched"
"808","09","Coda","H",65,"s",0.247922,"compressed"
"809","09","Coda","H",66,"u",0.146484,"stretched"
"810","09","Coda","H",66,"s",0.240028,"compressed"
"811","09","Coda","H",67,"u",0.134551,"stretched"
"812","09","Coda","H",67,"s",0.214949,"compressed"
"813","09","Coda","H",68,"u",0.138282,"stretched"
"814","09","Coda","H",68,"s",0.311845,"compressed"
"815","09","Coda","H",69,"u",0.119671,"stretched"
"816","09","Coda","H",69,"s",0.290354,"compressed"
"817","09","Coda","H",70,"u",0.136214,"stretched"
"818","09","Coda","H",70,"s",0.295994,"compressed"
"819","09","Coda","H",71,"u",0.136909,"stretched"
"820","09","Coda","H",71,"s",0.238264,"compressed"
"821","09","Coda","H",72,"u",0.140966,"stretched"
"822","09","Coda","H",72,"s",0.244382,"compressed"
"823","09","Coda","H",73,"u",0.145615,"stretched"
"824","09","Coda","H",73,"s",0.266418,"compressed"
"825","09","Coda","H",74,"u",0.133774,"stretched"
"826","09","Coda","H",74,"s",0.231319,"compressed"
"827","09","Coda","H",75,"u",0.101036,"stretched"
"828","09","Coda","H",75,"s",0.229605,"compressed"
"829","09","Coda","A",76,"u",0.119432,"stretched"
"830","09","Coda","A",76,"s",0.188341,"compressed"
"831","09","Coda","A",77,"u",0.127343,"stretched"
"832","09","Coda","A",77,"s",0.179349,"compressed"
"833","09","Coda","A",78,"u",0.122996,"stretched"
"834","09","Coda","A",78,"s",0.179246,"compressed"
"835","09","Coda","A",79,"u",0.130406,"stretched"
"836","09","Coda","A",79,"s",0.215019,"compressed"
"837","09","Coda","A",80,"u",0.125384,"stretched"
"838","09","Coda","A",80,"s",0.207744,"compressed"
"839","09","Coda","A",81,"u",0.105347,"stretched"
"840","09","Coda","A",81,"s",0.201146,"compressed"
"841","09","Coda","A",82,"u",0.122226,"stretched"
"842","09","Coda","A",82,"s",0.198456,"compressed"
"843","09","Coda","A",83,"u",0.119312,"stretched"
"844","09","Coda","A",83,"s",0.217509,"compressed"
"845","09","Coda","A",84,"u",0.120371,"stretched"
"846","09","Coda","A",84,"s",0.183746,"compressed"
"847","09","Coda","A",85,"u",0.129839,"stretched"
"848","09","Coda","A",85,"s",0.197083,"compressed"
"849","09","Coda","A",86,"u",0.101018,"stretched"
"850","09","Coda","A",86,"s",0.186937,"compressed"
"851","09","Coda","A",87,"u",0.123539,"stretched"
"852","09","Coda","A",87,"s",0.198145,"compressed"
"853","09","Coda","A",88,"u",0.127567,"stretched"
"854","09","Coda","A",88,"s",0.194624,"compressed"
"855","09","Coda","A",89,"u",0.131268,"stretched"
"856","09","Coda","A",89,"s",0.196941,"compressed"
"857","09","Coda","A",90,"u",0.102652,"stretched"
"858","09","Coda","A",90,"s",0.178028,"compressed"
"859","09","Coda","A",91,"u",0.103579,"stretched"
"860","09","Coda","A",91,"s",0.221028,"compressed"
"861","09","Coda","A",92,"u",0.0950219999999999,"stretched"
"862","09","Coda","A",92,"s",0.179398,"compressed"
"863","09","Coda","A",93,"u",0.099375,"stretched"
"864","09","Coda","A",93,"s",0.205631,"compressed"
"865","09","Coda","A",94,"u",0.104899,"stretched"
"866","09","Coda","A",94,"s",0.174789,"compressed"
"867","09","Coda","A",95,"u",0.0978570000000001,"stretched"
"868","09","Coda","A",95,"s",0.171762,"compressed"
"869","10","Coda","B",6,"u",0.092703,"stretched"
"870","10","Coda","B",6,"s",0.196253,"compressed"
"871","10","Coda","B",7,"u",0.0738190000000001,"stretched"
"872","10","Coda","B",7,"s",0.20922,"compressed"
"873","10","Coda","B",8,"u",0.062449,"stretched"
"874","10","Coda","B",8,"s",0.204842,"compressed"
"875","10","Coda","B",9,"u",0.0832169999999999,"stretched"
"876","10","Coda","B",9,"s",0.20878,"compressed"
"877","10","Coda","B",10,"u",0.0863769999999999,"stretched"
"878","10","Coda","B",10,"s",0.161231,"compressed"
"879","10","Coda","B",11,"u",0.092209,"stretched"
"880","10","Coda","B",11,"s",0.205793,"compressed"
"881","10","Coda","B",12,"u",0.072444,"stretched"
"882","10","Coda","B",12,"s",0.203656,"compressed"
